instance,votes,candidates,trivial,reductions,hull_val,hull_time,hull++_val,hull++_time,TMC_val,TMC_time,valtr_val,valtr_time,QCP_val,QCP_time,IR_val,IR_time
../PrefLib-Data/datasets/00053 - f1races/00053-00000103.soc,40,17,None,,False,0.000792236998677254,False,0.000802526250481606,False,0.00347532704472542,False,0.0215382538735867,None,None,False,0.984134281054139
../PrefLib-Data/datasets/00053 - f1races/00053-00000104.soc,54,12,None,,False,0.000816443935036659,False,0.000807985663414002,False,0.0716726202517748,False,0.042753716930747,None,None,False,0.221441401168704
../PrefLib-Data/datasets/00053 - f1races/00053-00000105.soc,45,17,None,,False,0.000840058550238609,False,0.000824468210339546,False,0.0283491648733616,False,0.0315264910459518,None,None,False,0.10598361119628
../PrefLib-Data/datasets/00053 - f1races/00053-00000106.soc,27,21,None,,False,0.00124115683138371,False,0.00130508840084076,False,0.0363544393330812,False,0.227456280961633,None,None,False,11.7169052716345
../PrefLib-Data/datasets/00053 - f1races/00053-00000107.soc,48,15,None,,False,0.000668734312057495,False,0.000656381249427795,False,0.4790741186589,False,0.139638904482126,None,None,False,6.16702621802688
../PrefLib-Data/datasets/00053 - f1races/00053-00000108.soc,36,15,None,,False,0.00181310623884201,False,0.00184631906449795,False,0.0135230552405119,False,0.0163972470909357,None,None,False,1.08506185561419
../PrefLib-Data/datasets/00053 - f1races/00053-00000109.soc,58,17,None,,False,0.000847702845931053,False,0.000834876671433449,False,0.133694214746356,False,0.351267976686358,None,None,False,0.120099473744631
../PrefLib-Data/datasets/00053 - f1races/00053-00000110.soc,20,16,None,,False,0.00239289179444313,False,0.00241941213607788,False,0.0412355903536081,False,0.317022670060396,None,None,False,213.208013208583
../PrefLib-Data/datasets/00053 - f1races/00053-00000111.soc,36,13,None,,False,0.0150594599545002,False,0.0147550459951162,False,1.34953191317618,False,0.0387016423046589,None,None,False,1.02219852246344
../PrefLib-Data/datasets/00053 - f1races/00053-00000112.soc,30,16,None,,False,0.00161689706146717,False,0.00165406614542007,False,0.0101245325058699,False,0.0962458942085505,None,None,False,0.114545345306396
../PrefLib-Data/datasets/00053 - f1races/00053-00000113.soc,44,18,None,,False,0.000948604196310043,False,0.000931110233068466,False,0.00868008472025394,False,0.0404262263327837,None,None,False,0.866953767836094
../PrefLib-Data/datasets/00053 - f1races/00053-00000114.soc,30,16,None,,False,0.00564482808113098,False,0.00569676421582699,False,0.376413991674781,False,0.318009981885552,None,None,False,182.785835854709
../PrefLib-Data/datasets/00053 - f1races/00053-00000115.soc,40,15,None,,False,0.0082395114004612,False,0.00848540663719177,False,0.146643728017807,False,0.0265224315226078,None,None,False,0.123582938686013
../PrefLib-Data/datasets/00053 - f1races/00053-00000116.soc,46,18,None,,False,0.00100416876375675,False,0.000952020287513733,False,0.00561844930052757,False,0.371971884742379,None,None,False,0.947564616799355
../PrefLib-Data/datasets/00053 - f1races/00053-00000117.soc,52,13,None,,False,0.000500084832310677,False,0.000494843348860741,False,0.0086771585047245,False,0.0701436325907707,None,None,False,0.193045711144805
../PrefLib-Data/datasets/00053 - f1races/00053-00000118.soc,44,16,None,,False,0.000737093389034271,False,0.000715561211109161,False,0.069932471960783,False,0.0336166843771935,None,None,False,0.161304820328951
../PrefLib-Data/datasets/00053 - f1races/00053-00000119.soc,30,13,None,,False,0.00108364783227444,False,0.0010863933712244,False,0.0129975024610758,False,0.00446220114827156,None,None,False,0.093212278559804
../PrefLib-Data/datasets/00053 - f1races/00053-00000120.soc,52,18,None,,False,0.000904479995369911,False,0.000883137807250023,False,0.108597178012133,False,0.459783619269729,None,None,False,0.260351603850722
../PrefLib-Data/datasets/00053 - f1races/00053-00000121.soc,47,15,None,,False,0.000665789470076561,False,0.000624550506472588,False,0.207447668537498,False,0.143872799351811,None,None,False,0.153958510607481
../PrefLib-Data/datasets/00053 - f1races/00053-00000122.soc,51,17,None,,False,0.000860387459397316,False,0.00083872489631176,False,0.183968489989638,False,0.333764692768455,None,None,False,0.924238987267017
../PrefLib-Data/datasets/00053 - f1races/00053-00000123.soc,43,18,None,,False,0.000912534072995186,False,0.000920388847589493,False,0.0693345684558153,False,0.0148517768830061,None,None,False,1.14148013107479
../PrefLib-Data/datasets/00053 - f1races/00053-00000124.soc,60,13,None,,False,0.0585327241569757,False,0.0606879275292158,False,0.144454216584563,False,0.0714312978088856,None,None,False,0.224787436425686
../PrefLib-Data/datasets/00053 - f1races/00053-00000125.soc,34,16,None,,False,0.00359692797064781,False,0.00367844291031361,False,0.0862253848463297,False,0.0158341228961945,None,None,False,16.6904908046126
../PrefLib-Data/datasets/00053 - f1races/00053-00000126.soc,45,14,None,,False,0.00055401585996151,False,0.000552373006939888,False,0.118463441729546,False,0.0164908841252327,None,None,False,1.18287338130176
../PrefLib-Data/datasets/00053 - f1races/00053-00000127.soc,51,15,None,,False,0.000629108399152756,False,0.000611515715718269,False,0.00744647160172463,False,0.154781782999635,None,None,False,0.21855004876852
../PrefLib-Data/datasets/00053 - f1races/00053-00000128.soc,41,15,None,,False,0.000826282426714897,False,0.000829648226499558,False,0.00213524512946606,False,0.00808489881455898,None,None,False,0.102090766653419
../PrefLib-Data/datasets/00053 - f1races/00053-00000129.soc,29,15,None,,False,0.000754605978727341,False,0.000631332397460938,False,0.439638936892152,False,0.0299771185964346,None,None,False,4.18202188052237
../PrefLib-Data/datasets/00053 - f1races/00053-00000130.soc,51,17,None,,False,0.000831682235002518,False,0.000820830464363098,False,0.0737421251833439,False,0.292586214840412,None,None,False,0.962915664538741
../PrefLib-Data/datasets/00053 - f1races/00053-00000131.soc,38,15,None,,False,0.000646360218524933,False,0.000655340030789375,False,0.100829260423779,False,0.0452401805669069,None,None,False,0.122513402253389
../PrefLib-Data/datasets/00053 - f1races/00053-00000132.soc,41,16,None,,False,0.000770244747400284,False,0.000768892467021942,False,0.228757914155722,False,0.00981562025845051,None,None,False,0.205972062423825
../PrefLib-Data/datasets/00053 - f1races/00053-00000133.soc,43,17,None,,False,0.000828245654702187,False,0.000782817602157593,False,0.0914953984320164,False,0.0753742009401321,None,None,False,0.976998345926404
../PrefLib-Data/datasets/00053 - f1races/00053-00000134.soc,44,19,None,,False,0.00107277743518353,False,0.00101467780768871,False,0.0166580397635698,False,0.0111595802009106,None,None,False,1.13117846846581
../PrefLib-Data/datasets/00053 - f1races/00053-00000135.soc,31,13,None,,False,0.000944355502724648,False,0.000967217609286308,False,0.00567578710615635,False,0.0130664929747581,None,None,False,0.128508120775223
../PrefLib-Data/datasets/00053 - f1races/00053-00000136.soc,67,17,None,,False,0.000918908044695854,False,0.000909639522433281,False,0.000522026792168617,False,0.00705550238490105,None,None,False,0.149962149560452
../PrefLib-Data/datasets/00053 - f1races/00053-00000137.soc,39,18,None,,False,0.000937582924962044,False,0.000914899632334709,False,0.00672930665314198,False,0.00661827623844147,None,None,False,1.18489946611226
../PrefLib-Data/datasets/00053 - f1races/00053-00000138.soc,44,17,None,,False,0.000964462757110596,False,0.000938603654503822,False,0.00307373888790607,False,0.00573811493813992,None,None,False,0.799657145515084
../PrefLib-Data/datasets/00053 - f1races/00053-00000139.soc,53,16,None,,False,0.000773180276155472,False,0.000739699229598045,False,0.0450902432203293,False,0.216769153252244,None,None,False,0.231398414820433
../PrefLib-Data/datasets/00053 - f1races/00053-00000140.soc,47,16,None,,False,0.000763893127441406,False,0.000729989260435104,False,0.0016944631934166,False,0.233767993748188,None,None,False,1.17542349174619
../PrefLib-Data/datasets/00053 - f1races/00053-00000141.soc,65,18,None,,False,0.00404855981469154,False,0.00409366562962532,False,0.167286237701774,False,0.156477741897106,None,None,False,1.19406620040536
../PrefLib-Data/datasets/00053 - f1races/00053-00000142.soc,42,18,None,,False,0.00091085210442543,False,0.000945877283811569,False,0.0141890570521355,False,0.0171581488102675,None,None,False,0.959846550598741
../PrefLib-Data/datasets/00053 - f1races/00053-00000143.soc,41,17,None,,False,0.0026501975953579,False,0.00269888155162334,False,0.0415837820619345,False,0.0282112210988998,None,None,False,5.65348120033741
../PrefLib-Data/datasets/00053 - f1races/00053-00000144.soc,52,14,None,,False,0.00063600204885006,False,0.000637084245681763,False,0.00754621997475624,False,0.100423816591501,None,None,False,0.237858003005385
../PrefLib-Data/datasets/00053 - f1races/00053-00000145.soc,38,19,None,,False,0.0009937584400177,False,0.0010051392018795,False,0.00677618570625782,False,0.00948675908148289,None,None,False,0.942703809589148
../PrefLib-Data/datasets/00053 - f1races/00053-00000146.soc,52,16,None,,False,0.000844476744532585,False,0.000819098204374313,False,0.00426046177744865,False,0.216306451708078,None,None,False,0.126015197485685
../PrefLib-Data/datasets/00053 - f1races/00053-00000147.soc,41,12,None,,False,0.0415103025734425,False,0.0420204680413008,False,1.62208461947739,False,0.01927968300879,None,None,False,0.114830568432808
../PrefLib-Data/datasets/00053 - f1races/00053-00000148.soc,48,17,None,,False,0.000824930146336556,False,0.000841319561004639,False,0.034208120778203,False,0.293642962351441,None,None,False,0.114378156140447
../PrefLib-Data/datasets/00053 - f1races/00053-00000149.soc,33,18,None,,False,0.00104165636003017,False,0.00103306397795677,False,0.0016151424497366,False,0.0599720571190119,None,None,False,1.57317030616105
../PrefLib-Data/datasets/00053 - f1races/00053-00000150.soc,43,12,None,,False,0.0013801883906126,False,0.00137770548462868,False,0.0234854407608509,False,0.00708852522075176,None,None,False,0.195416938513517
../PrefLib-Data/datasets/00053 - f1races/00053-00000151.soc,42,19,None,,False,0.00229370594024658,False,0.00227749161422253,False,0.264691283926368,False,0.0235114488750696,None,None,False,2.09450083971024
../PrefLib-Data/datasets/00053 - f1races/00053-00000152.soc,46,14,None,,False,0.0483655668795109,False,0.0496728885918856,False,0.223336419090629,False,0.0938370134681463,None,None,False,2.21998167596757
../PrefLib-Data/datasets/00053 - f1races/00053-00000153.soc,34,16,None,,False,0.000746320933103561,False,0.000737233087420464,False,0.0270996242761612,False,0.0518844705075026,None,None,False,0.106361282989383
../PrefLib-Data/datasets/00053 - f1races/00053-00000154.soc,45,17,None,,False,0.0454286504536867,False,0.0462612546980381,False,0.503864523023367,False,0.151189448311925,None,None,False,14.6383925322443
../PrefLib-Data/datasets/00053 - f1races/00053-00000155.soc,56,19,None,,False,0.00230724178254604,False,0.00231953337788582,False,0.47413263656199,False,0.61494561471045,None,None,False,4.16348008625209
../PrefLib-Data/datasets/00053 - f1races/00053-00000156.soc,39,17,None,,False,0.000835929065942764,False,0.000800823792815208,False,0.0825563985854387,False,0.00578977167606354,None,None,False,0.123597789555788
../PrefLib-Data/datasets/00053 - f1races/00053-00000157.soc,28,18,None,,False,0.00101005844771862,False,0.000907506793737412,False,0.1657993812114,False,0.0736402422189713,None,None,False,0.81786173209548
../PrefLib-Data/datasets/00053 - f1races/00053-00000158.soc,56,18,None,,False,0.0020631980150938,False,0.00212545692920685,False,0.133552739396691,False,0.461999170482159,None,None,False,1.15302704460919
../PrefLib-Data/datasets/00053 - f1races/00053-00000159.soc,46,16,None,,False,0.0014401413500309,False,0.00141117721796036,False,0.054905142635107,False,0.21362323127687,None,None,False,1.05234499648213
../PrefLib-Data/datasets/00053 - f1races/00053-00000160.soc,55,19,None,,False,0.0010183546692133,False,0.00103203020989895,False,0.0304892174899578,False,0.655243827030063,None,None,False,0.112283108755946
../PrefLib-Data/datasets/00053 - f1races/00053-00000161.soc,41,17,None,,False,0.000801755115389824,False,0.000808088108897209,False,0.216361947357655,False,0.0448300819844008,None,None,False,1.99643826112151
../PrefLib-Data/datasets/00053 - f1races/00053-00000162.soc,50,20,None,,False,0.000764215365052223,False,0.000747071579098702,False,0.124237101525068,False,0.749093564227223,None,None,False,0.116425449028611
../PrefLib-Data/datasets/00053 - f1races/00053-00000163.soc,49,17,None,,False,0.000951068475842476,False,0.000928563997149468,False,0.0629757829010487,False,0.291865915060043,None,None,False,0.143755802884698
../PrefLib-Data/datasets/00053 - f1races/00053-00000164.soc,36,16,None,,False,0.000711625441908836,False,0.00069744698703289,False,0.284818422049284,False,0.0523846372961998,None,None,False,23.6731093060225
../PrefLib-Data/datasets/00053 - f1races/00053-00000165.soc,59,15,None,,False,0.00184158980846405,False,0.00183307379484177,False,0.0511975046247244,False,0.168292103335261,None,None,False,0.346869492903352
../PrefLib-Data/datasets/00053 - f1races/00053-00000166.soc,60,15,None,,False,0.000681467354297638,False,0.000648617744445801,False,0.011657802388072,False,0.187751533463597,None,None,False,0.150261027738452
